"","vote16","protest","vote20jb","vote20bs","apppres7","econpres7","covidpres7","healthcarepres7","dtleader1","dtleader2","econnow","confecon","taxecon","hlthcare2","covid1","covid2","covid_elect","impeach1","impeach2","inc_anes","inc_cpsmod"
"1056",2,0,1,2,2,2,2,77,2,77,5,5,5,5,1,1,3,4,4,3,66
"1057",4,0,4,4,4,4,4,77,4,77,3,2,3,2,3,3,4,4,4,66,66
"1058",1,0,1,1,4,2,2,77,1,77,3,2,4,5,3,2,2,4,5,66,23
"1059",1,0,1,1,1,1,1,77,1,77,2,3,1,2,4,1,2,7,1,5,66
"1060",3,0,2,3,7,7,7,77,5,77,5,2,4,1,4,3,3,3,5,66,66
"1061",2,0,2,3,7,7,7,77,5,77,5,4,6,1,3,3,3,2,6,24,66
"1062",2,0,2,2,7,6,6,77,5,77,5,4,4,5,3,1,2,7,7,66,66
"1063",1,0,1,1,1,1,1,77,1,77,4,3,1,2,2,1,3,7,1,66,6
"1064",2,0,2,2,5,2,3,77,2,77,4,4,3,4,2,2,3,3,4,66,66
"1065",2,0,2,2,7,7,7,77,5,77,3,3,6,1,5,4,3,1,7,66,66
"1066",2,0,2,2,5,3,2,77,3,77,3,4,3,1,3,2,2,1,7,66,2
"1067",1,0,1,1,3,1,6,77,2,77,1,5,4,1,1,1,4,4,4,66,66
"1068",2,0,2,2,7,7,7,77,5,77,5,5,7,3,3,1,3,1,7,66,66
"1069",2,1,2,2,7,7,7,77,5,77,5,5,6,3,1,1,2,3,2,66,1
"1070",1,0,1,1,2,2,2,77,1,77,2,2,3,4,1,2,2,5,3,23,66
"1071",1,0,1,1,1,1,1,77,1,77,1,5,1,5,5,1,2,4,4,66,20
"1072",2,0,2,2,7,7,7,77,5,77,5,5,6,1,3,1,3,5,7,26,66
"1073",2,0,2,2,7,7,3,77,5,77,5,5,1,5,5,1,3,1,7,66,8
"1074",1,0,1,1,3,3,4,77,2,77,5,5,3,1,3,1,3,7,1,66,22
"1075",2,1,2,3,7,7,7,77,5,77,5,5,7,5,4,1,3,1,7,66,23
"1076",1,0,1,1,1,1,1,77,1,77,1,1,7,5,4,1,1,2,3,66,16
"1077",2,1,2,2,7,7,7,77,5,77,5,5,7,5,1,1,3,1,7,66,24
"1078",1,0,1,1,1,1,1,77,1,77,5,3,1,1,3,2,1,7,1,66,66
"1079",1,0,1,1,2,2,3,77,3,77,5,5,3,2,5,1,3,7,1,66,15
"1080",2,0,2,2,7,7,7,77,5,77,5,5,4,2,5,1,3,1,7,66,5
"1081",1,1,3,3,1,1,2,77,1,77,1,3,1,3,2,3,1,1,2,66,21
"1082",1,0,1,1,1,1,1,77,1,77,1,2,2,5,1,3,2,7,1,66,66
"1083",2,0,2,3,6,7,7,77,3,77,5,4,5,5,2,2,3,1,7,66,66
"1084",4,0,4,4,6,6,6,77,5,77,3,3,4,2,4,3,3,2,6,11,66
"1085",4,0,4,4,7,4,7,77,5,77,5,2,4,2,4,4,1,6,4,66,17
"1086",4,0,4,2,7,6,7,77,5,77,5,5,4,2,3,1,3,3,7,66,7
"1087",2,0,3,2,7,7,7,77,5,77,5,3,5,2,4,1,2,1,7,66,22
"1088",1,0,1,1,1,1,1,77,1,77,5,2,1,1,5,4,2,7,1,21,66
"1089",4,0,1,1,5,3,3,77,1,77,5,2,4,1,3,3,4,7,1,66,66
"1090",2,0,2,2,3,3,3,77,2,77,2,2,2,4,2,2,3,4,4,66,1
"1091",2,0,2,2,2,3,4,77,1,77,4,3,4,3,3,2,2,4,4,66,17
"1092",1,0,1,1,2,2,2,77,3,77,4,3,4,3,3,3,3,7,1,66,9
"1093",4,0,2,2,3,3,2,77,2,77,2,2,2,2,2,2,2,2,3,22,66
"1094",4,0,1,1,1,1,1,77,1,77,1,1,4,1,5,5,2,7,1,66,11
"1095",4,0,4,4,4,4,4,77,4,77,5,5,5,4,1,1,3,4,4,66,4
"1096",2,0,2,2,7,2,7,77,5,77,1,3,4,1,2,3,3,1,7,6,66
"1097",3,0,2,2,3,4,6,77,3,77,4,4,4,2,3,1,3,2,5,66,7
"1098",2,0,2,2,7,7,7,77,5,77,5,3,6,2,3,2,3,1,7,17,66
"1099",2,0,2,3,7,7,7,77,5,77,5,5,4,2,1,1,3,1,7,23,66
"1100",2,0,4,4,3,4,2,77,3,77,3,3,4,3,2,2,4,4,4,1,66
"1101",1,0,1,2,3,2,6,77,5,77,5,5,2,2,5,1,3,7,2,17,66
"1102",2,0,2,2,4,7,7,77,5,77,3,3,4,3,4,4,3,4,4,5,66
"1103",1,1,1,1,1,1,2,77,2,77,1,5,2,5,2,1,1,2,3,66,14
"1104",4,0,2,2,5,4,4,77,3,77,5,3,5,3,4,2,3,2,4,66,8
"1105",2,0,2,2,7,7,7,77,5,77,5,5,7,5,1,1,3,1,7,66,66
"1106",3,0,3,3,7,7,7,77,5,77,5,5,4,1,5,1,2,4,5,66,66
"1107",2,0,2,2,4,4,3,77,3,77,2,3,5,4,1,1,2,5,2,66,66
"1108",2,0,2,2,7,7,7,77,5,77,5,5,5,3,3,1,2,1,7,66,8
"1109",2,0,2,1,6,5,5,77,5,77,5,5,4,1,1,1,3,1,5,66,66
"1110",2,0,2,2,7,7,7,77,5,77,5,5,5,3,3,1,3,5,4,20,66
"1111",1,0,1,1,2,2,3,77,1,77,3,1,1,1,5,4,2,7,1,66,66
"1112",4,0,2,2,7,7,7,77,5,77,4,5,5,2,1,1,2,1,7,66,66
"1113",1,0,1,1,2,3,2,77,4,77,1,3,5,2,2,1,1,2,3,66,22
"1114",4,0,3,2,7,4,7,77,5,77,5,2,4,1,3,4,2,2,7,66,66
"1115",1,1,1,2,2,1,3,77,2,77,2,4,3,2,2,1,1,2,2,66,66
"1116",4,0,2,3,7,5,4,77,5,77,5,4,4,1,4,2,2,2,7,66,11
"1117",4,0,2,2,7,6,6,77,5,77,3,3,4,3,3,3,2,1,7,66,5
"1118",1,0,1,1,1,1,1,77,1,77,1,2,1,1,5,3,2,7,1,66,12
"1119",4,0,4,2,3,2,2,77,2,77,4,4,5,5,1,1,2,2,4,66,66
"1120",1,1,1,1,1,1,1,77,1,77,1,5,1,5,1,1,1,1,1,12,66
"1121",1,0,1,1,2,1,2,77,1,77,4,3,4,2,2,3,2,7,1,66,8
"1122",1,0,2,2,3,5,1,77,1,77,4,2,4,2,5,2,3,7,1,19,66
"1123",2,0,2,3,7,7,7,77,5,77,5,5,7,1,4,3,3,1,7,22,66
"1124",2,0,1,1,2,2,3,77,1,77,2,3,2,4,3,3,3,3,2,66,66
"1125",2,0,2,2,6,4,6,77,5,77,5,4,3,2,4,2,2,1,6,4,66
"1126",1,0,1,1,2,2,4,77,1,77,3,5,4,1,5,1,1,7,1,66,8
"1127",2,0,2,2,6,5,7,77,5,77,4,2,4,2,3,3,2,3,5,11,66
"1128",2,0,3,1,4,3,3,77,5,77,4,4,1,4,1,1,1,4,4,21,66
"1129",2,0,2,2,6,5,5,77,5,77,1,2,5,3,3,3,2,4,3,16,66
"1130",2,0,2,2,7,6,6,77,5,77,5,3,4,2,2,2,4,2,6,6,66
"1131",2,1,2,2,1,2,2,77,2,77,1,2,2,2,2,2,2,2,3,66,66
"1132",1,0,1,1,2,2,2,77,2,77,2,4,3,1,3,2,1,7,7,66,66
"1133",1,0,3,1,5,5,3,77,2,77,5,5,3,1,3,1,3,7,1,25,66
"1134",4,0,2,2,2,3,6,77,4,77,5,2,2,3,3,3,2,3,4,66,66
"1135",1,0,1,1,2,2,2,77,1,77,4,2,2,4,3,3,3,3,1,14,66
"1136",2,0,2,2,7,6,7,77,5,77,4,4,6,3,3,3,3,1,7,66,6
"1137",4,0,2,2,7,7,7,77,5,77,1,1,1,5,5,1,1,7,7,21,66
"1138",4,0,3,2,3,4,3,77,3,77,4,4,4,2,4,2,3,4,3,66,66
"1139",1,0,1,1,3,1,4,77,1,77,4,2,2,1,4,3,2,6,1,23,66
"1140",3,0,2,4,2,4,4,77,3,77,2,2,3,3,4,3,3,4,4,1,66
"1141",4,0,1,4,3,2,2,77,2,77,4,4,4,4,2,1,2,7,1,66,66
"1142",3,0,2,2,7,5,7,77,5,77,5,3,5,2,3,2,3,1,7,17,66
"1143",4,0,2,2,7,5,4,77,5,77,5,5,4,3,4,1,2,1,6,66,7
"1144",1,0,1,1,1,1,2,77,1,77,4,2,1,2,4,3,1,7,1,66,66
"1145",2,0,2,2,7,7,7,77,5,77,5,5,6,2,3,1,2,1,7,66,8
"1146",3,0,1,1,2,1,2,77,2,77,4,2,4,3,3,3,2,7,1,66,66
"1147",1,0,1,1,3,2,3,77,4,77,4,4,3,4,3,2,3,3,3,66,66
"1148",3,0,3,3,7,2,7,77,5,77,5,5,3,5,1,1,2,5,2,1,66
"1149",2,0,2,2,5,3,3,77,3,77,2,4,3,2,2,4,3,3,3,66,66
"1150",1,0,2,1,4,2,2,77,3,77,4,3,4,1,3,1,4,4,5,66,13
"1151",2,0,3,2,7,4,7,77,5,77,5,5,2,3,2,1,2,1,7,66,10
"1152",4,0,4,4,4,4,4,77,5,77,3,3,4,3,5,5,4,4,4,66,1
"1153",4,0,4,4,4,4,4,77,2,77,3,4,4,3,3,3,4,4,4,66,15
"1154",1,0,2,1,6,2,6,77,5,77,4,3,6,5,1,3,2,5,4,66,66
"1155",1,0,2,2,4,3,3,77,3,77,3,3,4,3,3,3,4,4,4,66,66
"1156",4,0,2,2,5,5,5,77,3,77,4,2,4,2,5,3,2,3,4,66,3
"1157",2,0,2,2,7,7,3,77,5,77,5,3,3,3,2,3,2,1,7,66,21
"1158",2,0,1,1,2,1,1,77,2,77,5,5,3,4,1,1,2,7,1,66,66
"1159",2,0,2,2,7,7,7,77,5,77,5,5,7,5,1,1,3,1,7,10,66
"1160",1,0,1,1,2,3,2,77,3,77,3,1,5,1,5,4,2,7,1,66,21
"1161",1,0,1,1,2,1,2,77,3,77,5,5,1,1,4,1,1,7,1,66,66
"1162",1,0,1,1,1,1,2,77,1,77,5,2,1,1,5,4,2,7,1,11,66
"1163",1,0,1,1,1,1,1,77,1,77,5,5,1,2,2,1,4,7,1,66,8
"1164",1,1,1,1,1,1,1,77,1,77,1,5,7,5,2,2,1,1,1,66,66
"1165",2,0,2,2,6,7,5,77,5,77,5,4,4,3,2,2,3,1,6,66,16
"1166",1,0,1,1,2,2,2,77,2,77,4,4,4,3,2,2,3,7,1,66,4
"1167",2,0,2,2,3,1,1,77,1,77,1,5,7,5,1,1,1,1,3,1,66
"1168",4,0,3,2,6,6,4,77,5,77,4,2,3,4,4,4,2,1,6,5,66
"1169",2,0,2,2,7,7,7,77,5,77,4,4,6,2,2,2,2,1,7,66,23
"1170",2,1,2,2,5,2,2,77,3,77,3,4,3,4,1,2,3,3,5,66,21
"1171",2,0,1,1,1,1,2,77,1,77,1,5,1,2,5,1,1,7,1,66,66
"1172",2,0,2,2,6,5,5,77,5,77,4,2,4,2,4,3,2,2,6,66,66
"1173",2,0,2,3,7,7,7,77,5,77,5,5,7,5,1,1,3,1,7,8,66
"1174",3,0,3,3,3,4,3,77,4,77,2,3,3,4,4,3,2,4,4,66,66
"1175",1,0,1,1,2,1,1,77,1,77,5,4,2,2,1,1,2,7,1,7,66
"1176",4,0,3,4,6,6,6,77,5,77,5,5,6,2,5,1,1,2,7,1,66
"1177",2,0,3,3,6,5,4,77,4,77,2,4,6,2,2,3,1,2,3,21,66
"1178",2,0,2,2,6,5,5,77,5,77,4,4,3,3,1,1,4,1,1,66,66
"1179",2,0,2,2,7,7,7,77,5,77,5,3,4,1,3,2,3,1,7,18,66
"1180",1,0,1,1,2,1,1,77,1,77,5,4,1,1,3,1,2,7,1,66,22
"1181",2,0,3,1,4,4,4,77,4,77,3,2,4,1,3,3,2,3,4,66,14
"1182",2,0,3,3,3,3,3,77,3,77,3,2,3,3,2,2,2,4,4,15,66
"1183",4,0,1,1,2,1,3,77,1,77,1,3,2,5,2,3,4,7,1,66,16
"1184",1,0,1,1,1,1,1,77,2,77,3,2,3,1,5,3,2,7,1,66,13
"1185",1,1,1,1,2,3,2,77,1,77,4,2,2,2,3,2,1,2,3,21,66
"1186",2,0,2,3,4,4,4,77,5,77,3,3,4,3,3,3,2,4,4,4,66
"1187",2,0,2,2,7,7,7,77,5,77,5,4,7,3,1,2,3,1,7,11,66
"1188",1,1,1,1,1,1,2,77,1,77,1,3,1,1,2,1,2,7,1,66,4
"1189",1,0,1,1,1,1,1,77,1,77,3,2,3,1,4,4,2,7,1,3,66
"1190",1,1,1,1,1,1,1,77,1,77,1,1,1,5,1,1,1,1,1,23,66
"1191",1,0,1,1,2,1,3,77,2,77,3,4,5,3,2,2,3,5,2,66,16
"1192",4,0,1,1,2,2,3,77,2,77,5,4,3,2,1,1,4,7,1,66,66
"1193",3,0,3,2,7,6,7,77,5,77,5,5,7,3,3,1,3,2,7,66,20
"1194",2,0,2,3,6,6,5,77,4,77,4,3,3,1,4,4,2,1,6,21,66
"1195",1,0,1,1,2,4,3,77,1,77,3,5,4,5,1,1,3,7,1,66,66
"1196",2,0,2,2,7,7,7,77,5,77,4,4,5,3,3,1,2,1,7,66,9
"1197",4,0,2,2,7,5,6,77,5,77,4,4,6,4,3,4,3,1,4,6,66
"1198",1,0,1,1,1,2,1,77,1,77,1,4,6,2,2,1,2,3,3,66,21
"1199",4,0,4,2,7,7,7,77,5,77,5,3,6,1,3,2,3,1,7,66,66
"1200",4,0,1,1,2,2,1,77,1,77,4,4,4,3,2,2,2,7,1,3,66
"1201",1,0,1,1,1,1,1,77,1,77,3,1,4,1,4,4,4,7,1,66,21
"1202",1,0,1,1,2,3,2,77,2,77,4,3,3,1,2,2,2,7,1,66,3
"1203",1,0,1,1,1,1,1,77,1,77,4,2,1,1,4,3,2,7,1,66,16
"1204",1,0,1,1,1,1,2,77,2,77,2,1,1,1,4,3,3,7,1,66,66
"1205",2,1,2,2,2,2,1,77,1,77,2,3,3,2,2,3,2,3,4,66,66
"1206",1,1,1,1,1,1,1,77,1,77,1,5,2,5,1,2,2,2,2,24,66
"1207",2,1,1,1,2,2,2,77,2,77,2,5,3,2,2,1,4,1,2,66,17
"1208",1,0,1,1,2,1,2,77,2,77,2,3,4,5,1,1,1,3,3,66,66
"1209",2,0,1,1,5,6,5,77,3,77,5,4,4,1,4,2,3,5,4,66,12
"1210",2,0,2,2,7,7,7,77,5,77,5,5,6,3,2,1,3,1,7,11,66
"1211",2,0,2,2,7,7,7,77,5,77,5,4,6,2,1,2,2,2,7,8,66
"1212",2,0,2,2,3,4,3,77,4,77,3,3,4,3,4,4,2,4,2,66,1
"1213",1,0,1,1,2,1,3,77,2,77,4,3,2,3,3,3,2,7,1,24,66
"1214",2,0,2,2,7,7,7,77,5,77,5,4,6,2,2,1,3,1,7,24,66
"1215",1,0,1,1,2,3,3,77,2,77,3,4,2,4,4,1,2,7,1,1,66
"1216",2,0,2,2,7,7,7,77,5,77,5,5,7,4,4,1,3,1,7,12,66
"1217",3,0,2,2,7,7,7,77,5,77,5,4,6,1,4,2,3,1,7,66,12
"1218",4,0,2,2,7,7,7,77,5,77,5,4,5,3,1,3,3,1,7,66,66
"1219",1,0,1,1,2,1,2,77,1,77,1,1,1,2,4,3,2,7,1,66,20
"1220",2,0,4,2,7,7,7,77,5,77,4,4,4,4,5,2,2,1,7,15,66
"1221",2,1,2,2,7,7,7,77,5,77,5,5,7,5,1,1,2,1,7,66,66
"1222",1,0,1,1,1,1,1,77,1,77,1,2,1,5,1,1,1,1,1,66,23
"1223",2,0,3,2,7,7,7,77,5,77,3,1,4,2,4,5,3,1,7,6,66
"1224",2,0,2,2,4,4,6,77,3,77,3,4,3,3,3,3,2,1,4,15,66
"1225",2,0,2,2,7,7,7,77,5,77,5,5,3,1,3,5,3,1,7,66,66
"1226",1,1,4,2,1,3,1,77,1,77,1,1,1,4,4,4,2,1,5,66,66
"1227",2,0,2,4,7,7,7,77,5,77,5,4,3,2,1,2,3,3,4,66,9
"1228",2,0,2,2,4,4,4,77,4,77,4,5,4,2,4,2,2,1,5,66,66
"1229",4,0,4,4,7,7,7,77,5,77,5,4,5,1,5,2,2,1,7,3,66
"1230",1,0,1,1,1,1,2,77,1,77,4,2,1,1,5,4,1,7,1,9,66
"1231",1,0,1,1,2,2,2,77,2,77,2,3,4,2,2,2,4,5,2,4,66
"1232",1,0,1,1,2,2,1,77,1,77,2,2,1,3,4,3,1,7,1,66,66
"1233",2,0,2,2,7,7,7,77,5,77,5,5,6,4,3,1,3,7,7,66,6
"1234",3,0,3,3,2,3,7,77,1,77,2,2,1,2,3,3,2,2,2,1,66
"1235",4,0,1,1,2,2,2,77,2,77,1,4,3,4,5,4,3,7,1,66,66
"1236",1,0,1,1,3,3,3,77,3,77,5,2,3,2,4,3,3,7,1,66,66
"1237",2,0,1,1,1,2,2,77,1,77,1,4,1,5,1,1,1,1,1,22,66
"1238",4,1,2,3,7,7,7,77,5,77,3,2,4,3,1,4,2,1,7,66,66
"1239",1,1,2,2,2,2,2,77,1,77,2,3,3,3,2,2,2,3,4,9,66
"1240",1,0,1,1,1,1,1,77,1,77,1,4,1,4,1,1,2,7,1,66,4
"1241",4,0,1,1,7,7,7,77,5,77,5,1,7,1,5,5,1,7,1,66,1
"1242",2,0,2,2,6,3,3,77,4,77,2,5,5,3,4,4,3,3,3,2,66
"1243",4,0,4,4,6,6,6,77,4,77,5,5,7,5,1,1,1,7,7,12,66
"1244",2,1,3,2,7,7,7,77,5,77,5,5,7,3,2,2,2,1,7,24,66
"1245",1,0,1,1,2,1,1,77,1,77,4,4,2,1,3,1,2,7,1,66,66
"1246",4,1,3,2,5,7,7,77,5,77,5,4,3,5,2,1,3,2,7,66,66
"1247",4,0,3,2,5,5,6,77,5,77,4,3,3,3,4,2,2,3,3,66,11
"1248",2,0,2,2,7,7,7,77,5,77,5,2,7,5,1,4,3,1,7,10,66
"1249",2,0,2,2,7,7,7,77,5,77,5,5,7,1,2,1,3,1,7,9,66
"1250",1,0,1,1,2,3,3,77,4,77,5,4,3,3,2,1,3,6,2,66,18
"1251",2,0,2,2,7,6,7,77,5,77,4,3,4,2,4,2,2,1,7,66,66
"1252",1,0,1,1,1,1,1,77,1,77,5,5,2,1,2,1,2,7,1,66,66
"1253",1,1,1,1,1,1,1,77,1,77,1,3,1,5,3,3,1,1,1,26,66
"1254",1,0,1,1,2,2,2,77,2,77,4,3,1,2,3,2,2,7,1,66,66
"1255",1,0,1,1,1,1,1,77,1,77,1,4,1,2,3,1,2,7,1,12,66
"1256",1,0,2,2,2,7,7,77,5,77,1,5,4,5,1,1,1,5,6,22,66
"1257",1,0,1,1,2,2,2,77,3,77,3,1,1,1,5,4,2,6,2,66,66
"1258",4,0,2,2,7,7,7,77,5,77,5,5,2,3,3,1,4,7,7,4,66
"1259",2,0,2,2,6,5,5,77,4,77,4,4,4,2,5,2,2,2,6,26,66
"1260",2,0,2,2,7,7,7,77,5,77,5,4,4,1,2,2,3,1,7,66,3
"1261",1,0,1,1,1,1,1,77,1,77,5,5,4,5,3,1,2,7,1,6,66
"1262",2,0,2,2,7,7,7,77,5,77,5,5,6,5,1,1,3,1,7,66,66
"1263",2,0,3,2,6,5,6,77,4,77,4,3,6,2,3,2,2,2,7,16,66
"1264",4,0,1,1,2,2,2,77,3,77,4,3,4,3,4,3,3,6,1,66,7
"1265",2,0,2,1,5,3,6,77,2,77,4,3,5,2,3,2,3,6,7,3,66
"1266",2,1,3,2,7,5,6,77,4,77,4,4,2,2,2,2,3,2,5,6,66
"1267",1,0,1,1,1,1,1,77,1,77,1,1,1,5,1,1,1,1,1,25,66
"1268",1,1,2,2,1,1,1,77,2,77,1,2,1,5,2,2,1,1,1,66,15
"1269",1,0,1,1,3,1,1,77,1,77,4,3,1,1,3,2,2,7,1,24,66
"1270",4,0,2,3,5,4,5,77,3,77,4,4,3,3,4,1,3,3,5,66,5
"1271",2,0,2,2,6,4,5,77,4,77,5,3,4,3,3,2,3,1,7,66,66
"1272",3,1,1,1,1,1,1,77,1,77,1,5,1,5,1,1,1,2,6,66,1
"1273",4,0,4,2,7,7,7,77,5,77,5,5,4,5,1,1,3,7,7,3,66
"1274",1,0,1,1,1,1,1,77,1,77,1,5,2,1,5,1,1,7,1,66,3
"1275",2,0,2,2,5,4,5,77,2,77,4,5,3,3,1,1,2,3,5,24,66
"1276",1,0,1,1,2,2,2,77,1,77,1,4,5,4,3,4,1,2,2,18,66
"1277",1,1,1,1,1,1,1,77,1,77,1,4,1,5,1,2,1,1,1,3,66
"1278",1,0,1,1,1,1,1,77,2,77,5,5,7,2,3,1,2,7,1,66,23
"1279",4,0,1,1,2,1,1,77,1,77,1,4,1,1,2,5,1,1,4,66,66
"1280",1,0,1,1,1,2,2,77,1,77,4,2,1,5,2,2,2,7,1,66,66
"1281",1,1,1,1,1,1,1,77,1,77,1,1,1,1,1,1,1,1,1,66,66
"1282",2,0,2,2,7,5,6,77,5,77,4,2,4,2,4,3,3,2,7,13,66
"1283",2,0,3,2,7,7,7,77,5,77,5,4,6,2,4,4,2,1,7,66,66
"1284",1,0,1,1,2,4,5,77,1,77,5,5,4,5,4,2,1,7,1,66,14
"1285",4,0,3,2,3,4,4,77,3,77,4,4,4,3,4,4,4,4,4,66,7
"1286",2,0,1,1,5,4,3,77,3,77,4,5,4,5,4,1,2,1,3,10,66
"1287",2,0,2,2,7,7,7,77,5,77,5,5,7,4,1,1,3,1,7,6,66
"1288",2,0,2,2,7,7,7,77,5,77,5,5,7,1,1,1,3,1,7,7,66
"1289",3,0,2,2,6,2,6,77,5,77,5,3,3,1,4,2,3,6,6,66,66
"1290",1,0,1,2,3,4,7,77,1,77,2,4,2,4,2,1,3,4,4,66,4
"1291",4,0,1,1,1,1,1,77,1,77,1,2,1,2,3,3,2,7,1,66,13
"1292",1,0,1,1,2,3,3,77,3,77,2,4,3,3,2,1,2,2,3,13,66
"1293",1,1,1,1,1,1,2,77,2,77,1,2,1,1,5,3,1,7,1,9,66
"1294",2,0,2,2,1,7,7,77,5,77,5,5,6,2,2,1,1,1,3,66,66
"1295",2,0,2,2,7,7,7,77,5,77,5,4,3,1,3,1,3,1,7,66,23
"1296",2,0,2,2,7,7,7,77,5,77,5,5,7,2,5,3,2,1,7,66,66
"1297",3,0,3,3,7,7,7,77,5,77,5,5,7,5,2,1,2,1,7,66,1
"1298",4,0,1,1,2,2,2,77,2,77,4,3,2,1,5,3,3,7,1,66,4
"1299",2,0,2,2,7,7,7,77,5,77,5,5,4,1,2,4,2,1,7,13,66
"1300",1,0,1,1,1,1,2,77,1,77,2,2,1,2,4,1,2,7,1,6,66
"1301",1,0,1,1,1,1,1,77,1,77,5,5,1,3,1,1,2,7,1,66,8
"1302",2,0,2,2,5,5,5,77,5,77,4,5,4,5,2,1,2,1,7,66,7
"1303",1,0,1,1,1,1,1,77,1,77,4,2,2,1,3,1,4,7,1,66,66
"1304",2,0,2,1,3,2,3,77,3,77,5,5,4,1,4,1,3,3,5,25,66
"1305",2,0,2,2,7,7,7,77,5,77,5,4,4,2,1,1,4,1,7,20,66
"1306",2,0,2,3,7,7,7,77,5,77,5,5,3,4,5,1,3,1,7,10,66
"1307",2,0,2,2,7,6,7,77,5,77,4,4,7,5,2,2,3,1,7,16,66
"1308",2,0,2,2,7,7,4,77,5,77,3,3,4,3,2,3,3,5,4,18,66
"1309",1,1,1,1,1,1,1,77,1,77,1,5,7,5,1,1,1,2,3,66,19
"1310",2,0,2,2,6,7,7,77,5,77,5,5,1,1,1,1,3,1,7,66,23
"1311",1,0,1,1,1,1,1,77,1,77,1,3,1,2,4,1,1,7,1,66,4
"1312",2,0,3,2,3,3,5,77,1,77,5,5,3,2,2,1,2,1,7,66,66
"1313",2,0,2,2,7,7,7,77,5,77,5,5,5,4,4,1,1,2,6,66,66
"1314",2,0,2,2,7,7,7,77,5,77,5,4,7,2,3,2,3,4,7,15,66
"1315",1,0,1,1,2,2,2,77,1,77,2,3,4,5,5,3,2,7,1,66,66
"1316",2,0,2,2,7,7,7,77,5,77,3,4,4,4,2,2,1,1,7,3,66
"1317",2,0,2,2,7,6,7,77,5,77,5,4,4,2,1,2,3,1,7,7,66
"1318",1,0,1,1,2,2,3,77,2,77,2,1,2,3,2,2,2,6,2,66,25
"1319",1,0,2,3,7,7,7,77,5,77,5,5,7,5,3,1,3,5,5,3,66
"1320",3,0,4,4,4,5,5,77,4,77,5,3,4,1,3,4,3,6,2,5,66
"1321",2,0,2,2,2,2,3,77,1,77,4,3,4,2,3,2,1,4,4,66,6
"1322",3,0,2,3,7,4,7,77,5,77,5,5,6,2,1,1,2,1,7,66,66
"1323",2,1,2,2,7,7,7,77,5,77,3,5,3,1,3,1,3,1,7,8,66
"1324",1,0,1,2,1,1,1,77,1,77,5,4,1,4,2,2,1,1,1,66,22
"1325",1,0,1,1,1,1,2,77,1,77,4,4,2,3,4,1,3,7,1,1,66
"1326",1,0,1,1,1,1,2,77,1,77,3,3,4,5,5,4,1,7,1,66,66
"1327",1,0,1,1,1,1,1,77,1,77,3,4,2,5,3,1,2,7,1,66,66
"1328",1,0,2,3,7,7,7,77,5,77,5,5,7,2,1,1,2,1,7,6,66
"1329",4,0,4,4,4,4,4,77,5,77,5,5,4,1,5,5,4,4,4,66,1
"1330",1,0,3,1,6,2,6,77,2,77,5,5,2,1,3,1,4,3,5,66,66
"1331",3,0,4,2,4,7,6,77,3,77,3,4,4,3,4,3,3,3,4,22,66
"1332",4,0,4,4,1,4,4,77,5,77,3,1,5,3,3,3,2,4,4,66,1
"1333",1,0,1,1,2,2,2,77,2,77,2,3,3,1,3,3,2,7,1,21,66
"1334",2,0,2,2,7,7,7,77,5,77,5,5,7,5,1,1,3,1,6,12,66
"1335",1,0,2,2,5,3,6,77,5,77,4,4,4,2,2,2,2,5,5,66,66
"1336",2,0,2,2,7,6,6,77,5,77,4,3,5,3,3,3,3,1,7,66,66
"1337",1,0,1,1,2,1,1,77,1,77,4,3,1,1,4,1,2,7,1,66,66
"1338",1,0,1,1,4,3,5,77,2,77,5,5,2,2,3,2,2,7,1,66,8
"1339",2,0,2,2,7,7,7,77,5,77,4,3,6,2,3,3,3,1,7,66,5
"1340",2,0,2,2,7,7,7,77,5,77,5,5,7,5,1,1,3,1,7,66,7
"1341",1,0,1,1,1,1,2,77,1,77,4,2,1,1,4,3,2,7,1,66,66
"1342",4,0,4,4,4,4,4,77,3,77,3,3,7,3,3,3,4,4,4,66,3
"1343",4,0,3,3,7,7,5,77,4,77,4,3,3,2,3,2,2,3,4,16,66
"1344",2,0,2,2,4,3,4,77,4,77,1,2,3,2,4,3,1,4,4,66,66
"1345",2,0,2,2,6,5,7,77,4,77,5,4,4,5,4,1,2,1,7,11,66
"1346",1,0,1,1,1,1,1,77,1,77,4,2,2,1,4,3,2,7,1,21,66
"1347",4,0,4,4,7,7,4,77,3,77,3,3,4,2,4,3,3,1,4,66,66
"1348",4,0,2,2,3,7,7,77,5,77,3,5,4,3,1,1,1,4,4,1,66
"1349",2,0,2,2,7,6,7,77,5,77,5,5,3,5,4,1,3,1,7,15,66
"1350",2,0,2,3,7,7,7,77,5,77,3,3,5,1,3,2,3,1,7,66,66
"1351",2,0,2,2,7,7,7,77,5,77,4,4,5,1,1,1,2,1,7,66,20
"1352",2,0,2,2,6,6,7,77,5,77,5,4,4,5,2,1,3,1,7,66,66
"1353",1,0,1,1,3,3,2,77,2,77,2,4,1,3,2,1,2,3,2,18,66
"1354",4,0,2,2,5,5,2,77,3,77,2,3,3,2,2,1,2,1,1,66,66
"1355",4,0,4,2,6,6,5,77,4,77,3,4,4,1,5,1,4,4,4,66,25
"1356",4,0,1,2,2,3,3,77,2,77,4,4,4,2,1,2,2,4,2,10,66
